total_lifetime_earnings,year,gender,total_box_office_revenues,name_id
129690733.333,2011.16666667,1.0,2334433200.0,2202686
110125350.0,2002.5,1.0,6607521000.0,2221063
37799033.3333,2005.0,1.0,453588400.0,2221980
97829866.6667,1998.33333333,1.0,2054427200.0,2223171
56787000.0,2003.0,1.0,227148000.0,2226133
41604700.0,2005.0,1.0,374442300.0,2229810
134647060.0,2007.33333333,1.0,16595961600.0,2235605
76299366.6667,2008.33333333,1.0,686694300.0,2239442
81774300.0,2015.0,1.0,245322900.0,2253462
147860907.143,2004.64285714,1.0,6210158100.0,2260756
331501150.0,2000.5,1.0,1989006900.0,2271542
109137736.0,2008.84,1.0,19362137400.0,2272079
142356100.0,2002.0,1.0,1757245400.0,2274879
130082285.714,2006.85714286,1.0,10926912000.0,2276592
111643500.0,2002.0,1.0,2921983600.0,2278543
67027725.0,2002.5,1.0,1340554500.0,2278774
63878120.0,2005.8,1.0,958171800.0,2280433
127846340.0,1999.8,1.0,3835390200.0,2281624
59216400.0,2008.0,1.0,118432800.0,2281714
89337000.0,1999.0,1.0,89337000.0,2281994
73217614.2857,2005.57142857,1.0,3587663100.0,2286022
45650600.0,2007.0,1.0,136951800.0,2288179
105366211.765,2006.47058824,1.0,25624377600.0,2290463
53001650.0,1998.0,1.0,318009900.0,2295960
115696400.0,2004.0,1.0,694178400.0,2305966
181098300.0,2005.0,1.0,543294900.0,2310085
70874700.0,2008.66666667,1.0,850496400.0,2317059
64051125.0,2004.0,1.0,768613500.0,2319712
3562200.0,2013.0,1.0,10686600.0,2329870
127260200.0,2006.1875,1.0,20361632000.0,2334590
110028705.0,2006.05,1.0,43991745000.0,2336766
124395724.138,2006.06896552,1.0,53731837900.0,2341147
120853122.222,2006.66666667,1.0,4350712400.0,2341284
259426350.0,2006.5,1.0,1556558100.0,2344151
103987750.0,2003.0,1.0,1871779500.0,2345570
75764380.0,2004.6,1.0,1894109500.0,2347420
118628312.5,2003.625,1.0,3939384400.0,2354493
65903372.7273,2005.09090909,1.0,2174811300.0,2356988
125281900.0,1998.66666667,1.0,1127537100.0,2364736
108465784.615,2006.23076923,1.0,4230165600.0,2388924
98565800.0,2002.0,1.0,887092200.0,2391408
39242700.0,2012.0,1.0,117728100.0,2400878
45771300.0,1999.0,1.0,366170400.0,2407508
66950350.0,2001.0,0.0,535602800.0,2412434
129046525.0,2009.75,0.0,2064744400.0,2422128
25317800.0,2009.0,0.0,320202300.0,2433302
18744100.0,2008.33333333,0.0,281161500.0,2443317
191432200.0,2002.5,0.0,1148593200.0,2444111
233357500.0,2005.55555556,0.0,18901957500.0,2446168
102631590.909,2008.09090909,0.0,23178566000.0,2448698
78128960.0,2003.4,0.0,1953224000.0,2449160
46578866.6667,2004.0,0.0,419209800.0,2459544
4573200.0,2004.0,0.0,45732000.0,2472469
186235700.0,1990.0,0.0,744942800.0,2476788
69567660.0,2001.6,0.0,2087029800.0,2481361
73533933.3333,2003.33333333,0.0,661805400.0,2482495
39966500.0,2016.0,0.0,119899500.0,2487490
84115342.8571,2005.21428571,0.0,19438104000.0,2490129
345050800.0,1999.0,0.0,2070304800.0,2491327
164421160.0,2003.6,0.0,17264221800.0,2492235
98709330.0,2006.2,0.0,5922559800.0,2492639
136047600.0,2004.0,0.0,1088380800.0,2496197
61757800.0,2005.75,0.0,988124800.0,2497204
89420781.8182,2007.45454545,0.0,2950885800.0,2499876
67078700.0,2006.0,0.0,402472200.0,2502006
62911916.6667,2005.66666667,0.0,1132414500.0,2507145
49638100.0,2001.0,0.0,148914300.0,2508082
58574566.6667,2010.66666667,0.0,527171100.0,2508856
67469950.0,2000.0,0.0,404819700.0,2512219
173173555.556,2004.61111111,0.0,28054116000.0,2514506
105669133.333,2006.33333333,0.0,5072118400.0,2521813
22300.0,2005.0,0.0,111500.0,2523485
54271560.0,2004.4,0.0,814073400.0,2526304
138549550.0,2007.75,0.0,8312973000.0,2527360
48499433.3333,2004.0,0.0,436494900.0,2544484
99511970.0,2008.5,0.0,3980478800.0,2553022
36460020.0,2011.2,0.0,546900300.0,2556143
143302380.0,2006.2,0.0,37666287400.0,2569403
184660500.0,2008.0,0.0,553981500.0,2572352
80290514.2857,2005.71428571,0.0,1686100800.0,2573609
99584116.6667,2011.5,0.0,4780037600.0,2577238
351317700.0,1996.0,0.0,1053953100.0,2577756
106985250.0,2005.0,0.0,855882000.0,2578419
50888925.0,2003.25,0.0,2308566700.0,2585833
81785700.0,2002.0,0.0,245357100.0,2588612
68631400.0,2006.0,0.0,1029471000.0,2591772
102475600.0,2011.0,0.0,819804800.0,2594739
65279075.0,2006.75,0.0,783348900.0,2594810
9916800.0,2013.0,0.0,29750400.0,2596648
211571877.778,2005.55555556,0.0,15233175200.0,2598609
206141150.0,1998.0,0.0,824564600.0,2605144
114189020.0,2013.0,0.0,4567560800.0,2615039
64547800.0,2010.5,0.0,1032764800.0,2618118
43536700.0,2012.0,0.0,130610100.0,2618752
55390300.0,2006.0,0.0,166170900.0,2619105
160074525.0,2005.75,0.0,5122384800.0,2624869
74109950.0,2015.5,0.0,444659700.0,2631187
7013200.0,2003.0,0.0,21039600.0,2631637
147898500.0,2007.0,0.0,147898500.0,2633990
216097025.0,2003.75,0.0,7779492900.0,2634169
105296222.222,2007.44444444,0.0,3790664000.0,2639833
56141300.0,2000.0,0.0,392989100.0,2640581
84251200.0,2008.1,0.0,2527536000.0,2643886
21066000.0,2001.0,0.0,63198000.0,2645959
21633400.0,2001.0,0.0,64900200.0,2646472
97172120.0,2005.4,0.0,4372745400.0,2646991
217236300.0,2007.75,0.0,2606835600.0,2652450
155020330.0,2009.3,0.0,17052236300.0,2653702
254254125.0,2004.25,0.0,4068066000.0,2654727
102316475.0,2006.25,0.0,6548254400.0,2656245
91505954.5455,2005.72727273,0.0,4026262000.0,2663427
61542700.0,2011.5,0.0,369256200.0,2665559
68100800.0,2015.0,0.0,544806400.0,2666229
116924166.667,2007.33333333,0.0,1052317500.0,2667115
59269400.0,2005.66666667,0.0,2133698400.0,2667275
86942950.0,2009.5,0.0,1564973100.0,2668481
94067000.0,2004.92307692,0.0,3668613000.0,2672565
74989216.6667,2003.33333333,0.0,2249676500.0,2675404
64910700.0,2007.0,0.0,2142053100.0,2682125
162494000.0,2000.5,0.0,1624940000.0,2682641
34123950.0,2007.0,0.0,477735300.0,2687574
20976500.0,2005.5,0.0,167812000.0,2696144
41041000.0,2001.0,0.0,779779000.0,2702631
54318900.0,2002.5,0.0,325913400.0,2704405
75349175.0,2009.25,0.0,1808380200.0,2704630
67957490.9091,2005.09090909,0.0,3737662000.0,2705345
140458669.565,2006.73913043,0.0,54919339800.0,2710920
275201300.0,2001.0,0.0,825603900.0,2711928
43002500.0,2002.0,0.0,516030000.0,2720469
118734650.0,2001.0,0.0,712407900.0,2721315
27033900.0,2002.0,0.0,81101700.0,2725070
69892828.5714,2003.57142857,0.0,5381747800.0,2732010
50265333.3333,2000.0,0.0,1055572000.0,2733822
180288536.364,2002.72727273,0.0,15865391200.0,2735402
18025700.0,1999.0,0.0,90128500.0,2745317
39822525.0,2003.75,0.0,477870300.0,2748584
109702875.0,2003.125,0.0,2632869000.0,2749454
133335043.75,2006.125,0.0,8533442800.0,2768406
89064220.0,2009.0,0.0,5343853200.0,2768408
110689872.222,2007.72222222,0.0,8030232400.0,2769318
71807022.2222,2010.77777778,0.0,3498460400.0,2779907
204107466.667,2009.0,0.0,4898579200.0,2780529
217960983.333,2005.33333333,0.0,3923297700.0,2784687
119042700.0,2009.0,0.0,4523622600.0,2791418
107037057.143,2004.28571429,0.0,7911749000.0,2795587
38723500.0,2001.0,0.0,116170500.0,2797170
57549550.0,2009.5,0.0,690594600.0,2812826
311380133.333,2008.33333333,0.0,2650646200.0,2817278
57516600.0,2008.0,0.0,4658844600.0,2821353
84318020.0,2008.06666667,0.0,8853392100.0,2821597
164089700.0,2001.0,0.0,492269100.0,2822794
7118800.0,2015.0,0.0,21356400.0,2826599
124415225.0,2004.75,0.0,3981287200.0,2827364
146664385.714,2008.42857143,0.0,4106602800.0,2843992
68175925.0,2010.0,0.0,1636222200.0,2846101
92386650.0,2008.16666667,0.0,2217279600.0,2855086
45986760.0,2004.4,0.0,689801400.0,2863213
95917800.0,2002.0,0.0,383671200.0,2863927
16504300.0,2010.66666667,0.0,148538700.0,2871870
54588810.0,2006.6,0.0,1637664300.0,2875310
46665550.0,2009.5,0.0,279993300.0,2881251
244944166.667,1999.66666667,0.0,2204497500.0,2885153
49666466.6667,2011.66666667,0.0,893996400.0,2887301
133161180.0,2004.2,0.0,2663223600.0,2888469
66235470.0,2006.7,0.0,1987064100.0,2890644
53659500.0,1999.0,0.0,429276000.0,2891599
106992550.0,2004.0,0.0,855940400.0,2892374
37695025.0,2005.0,0.0,301560200.0,2896330
55642900.0,2001.0,0.0,166928700.0,2896349
100360933.333,2009.16666667,0.0,4817324800.0,2899598
140445589.474,2009.73684211,0.0,10673864800.0,2899707
315091800.0,2007.0,0.0,630183600.0,2901582
27471850.0,2001.5,0.0,824155500.0,2901831
72202675.0,2010.875,0.0,1732864200.0,2904344
36989688.8889,2009.11111111,0.0,998721600.0,2904647
10750300.0,2014.0,0.0,107503000.0,2905225
56496550.0,2003.0,0.0,451972400.0,2905446
17655600.0,2004.0,0.0,70622400.0,2905899
74139444.4444,2010.44444444,0.0,6842372000.0,2906773
121776466.667,2000.66666667,0.0,1461317600.0,2908300
81333218.1818,2007.90909091,0.0,5367992400.0,2912210
22560100.0,2004.0,0.0,90240400.0,2912226
70729414.2857,2003.57142857,0.0,2475529500.0,2917293
76040950.0,2005.5,0.0,456245700.0,2921671
38108637.5,2007.375,0.0,3353560100.0,2930145
25779600.0,2012.0,0.0,1041421500.0,2936877
234778160.0,2009.5,0.0,9391126400.0,2937194
40301292.8571,2006.35714286,0.0,6343823000.0,2940921
68821300.0,2001.5,0.0,688213000.0,2941506
181502650.0,2002.125,0.0,4356063600.0,2944244
182805266.667,2005.5,0.0,3310135200.0,2944819
17655600.0,2004.0,0.0,70622400.0,2945379
186499350.0,2000.5,0.0,1290584400.0,2945564
51092700.0,2005.57142857,0.0,1430595600.0,2946478
85646425.0,2007.5,0.0,1027757100.0,2961074
121344780.0,2008.7,0.0,4853791200.0,2967643
220873941.667,2010.41666667,0.0,21203898400.0,2977916
85495614.2857,2012.71428571,0.0,1795407900.0,2979076
158100766.667,2002.66666667,0.0,1422906900.0,2981957
111722972.727,2005.72727273,0.0,42623631400.0,2982457
250142600.0,2014.0,0.0,500285200.0,2982496
44027700.0,2009.0,0.0,44027700.0,2984690
82901138.4615,2007.0,0.0,5578052500.0,2989775
10029100.0,2012.0,0.0,40116400.0,2992077
181652150.0,2005.5,0.0,6539477400.0,3007192
67322150.0,2004.625,0.0,3109516000.0,3009674
830300.0,2008.0,0.0,2490900.0,3011843
38368200.0,2009.0,0.0,153472800.0,3020914
94309059.0909,2004.27272727,0.0,56760552900.0,3020938
59900.0,2009.0,0.0,239600.0,3022713
10186800.0,2001.0,0.0,30560400.0,3026798
345518200.0,2003.0,0.0,1727591000.0,3027873
74331933.3333,2007.33333333,0.0,668987400.0,3032820
164834400.0,2007.9,0.0,4945032000.0,3034060
111201550.0,2006.83333333,0.0,3034298400.0,3034493
24553700.0,2004.0,0.0,73661100.0,3048160
157546875.0,2007.0,0.0,4411312500.0,3050226
80112528.5714,2005.28571429,0.0,3364726200.0,3051884
31544700.0,2009.5,0.0,189268200.0,3063700
157881609.091,2007.27272727,0.0,8683488500.0,3067579
87741100.0,2009.66666667,0.0,789669900.0,3068673
75786900.0,2006.33333333,0.0,1136803500.0,3069804
64687966.6667,2007.33333333,0.0,1164383400.0,3072739
86501000.0,2012.33333333,0.0,1038012000.0,3075496
35515350.0,2004.5,0.0,213092100.0,3075677
203720675.0,2004.75,0.0,2444648100.0,3077144
211810307.143,2013.35714286,0.0,38549475900.0,3077499
25079300.0,1999.0,0.0,75237900.0,3086634
9963200.0,2009.0,0.0,39852800.0,3088490
103271750.0,2012.0,0.0,826174000.0,3101952
61394050.0,2006.125,0.0,1473457200.0,3105896
32307800.0,1997.0,0.0,96923400.0,3106804
136664483.333,2004.0,0.0,11550832300.0,3108461
67891885.7143,2009.71428571,0.0,1900972800.0,3108836
34411850.0,2006.0,0.0,412942200.0,3111403
99222725.0,2006.25,0.0,4762690800.0,3112544
33218600.0,2010.0,0.0,466297200.0,3114766
70232560.0,2005.8,0.0,24000207000.0,3115924
37591800.0,2008.0,0.0,112775400.0,3116845
21711000.0,2009.0,0.0,238821000.0,3116965
195734200.0,2005.5,0.0,1565873600.0,3118812
926100.0,2005.0,0.0,2778300.0,3120157
56060800.0,2015.0,0.0,168182400.0,3122784
107905162.5,2008.9375,0.0,5179447800.0,3128452
22815300.0,2005.0,0.0,68445900.0,3129009
134203800.0,2003.66666667,0.0,2415668400.0,3129755
87719325.0,2008.25,0.0,2807018400.0,3135697
43786460.0,2003.8,0.0,2558332000.0,3137577
243397500.0,1992.0,0.0,1216987500.0,3145648
180794740.0,2007.8,0.0,5423842200.0,3145677
127447600.0,1999.0,0.0,3823428000.0,3152132
70930433.3333,2011.33333333,0.0,638373900.0,3168626
106455591.667,2008.66666667,0.0,7664802600.0,3179080
95069330.7692,2009.30769231,0.0,6418545200.0,3180887
72753400.0,2000.0,0.0,436520400.0,3181413
25788875.0,2006.0,0.0,309466500.0,3186552
75220050.0,2000.5,0.0,300880200.0,3191917
77456383.3333,2004.83333333,0.0,1858953200.0,3203855
49868180.0,2006.8,0.0,1408488800.0,3208388
47023666.6667,2008.33333333,0.0,423213000.0,3210368
102903600.0,2010.0,0.0,308710800.0,3216682
195189400.0,2012.5,0.0,780757600.0,3227398
112465800.0,2011.0,0.0,337397400.0,3228122
118318275.0,2003.0,0.0,17044131000.0,3231629
96608714.2857,2007.76190476,0.0,8115132000.0,3232042
98321033.3333,2004.33333333,0.0,1769778600.0,3232355
84746800.0,2005.0,0.0,254240400.0,3233105
32354500.0,2003.0,0.0,161772500.0,3234381
58761068.75,2011.3125,0.0,4700885500.0,3236408
64146316.6667,2006.66666667,0.0,1154633700.0,3246837
98749162.5,2003.125,0.0,3159973200.0,3249787
115800.0,2000.0,0.0,231600.0,3261380
262091100.0,2006.0,0.0,2358819900.0,3265906
42839366.6667,2002.0,0.0,385554300.0,3269117
214617022.727,2008.81818182,0.0,31987149000.0,3270287
63943133.3333,2004.66666667,0.0,1150976400.0,3288672
38246200.0,2011.0,0.0,305969600.0,3290272
58023688.8889,2006.0,0.0,2088852800.0,3294507
19441700.0,2004.0,0.0,116650200.0,3298991
86736450.0,2008.0,0.0,693891600.0,3302849
315005500.0,2002.0,0.0,1260022000.0,3305011
21269500.0,1999.0,0.0,148886500.0,3308687
84749400.0,2003.0,0.0,254248200.0,3311150
93832525.0,2007.0,0.0,1125990300.0,3314196
194782333.333,2006.26666667,0.0,17530410000.0,3314895
113683080.0,2003.8,0.0,2842077000.0,3315852
185878690.0,2004.7,0.0,7435147600.0,3318043
80698225.0,2009.125,0.0,5585404800.0,3320915
112017684.615,2003.84615385,0.0,11649839200.0,3343898
34871450.0,2003.0,0.0,212491600.0,3349652
175309777.778,2004.66666667,0.0,5896750200.0,3350527
39809500.0,2013.0,0.0,119428500.0,3350642
113505750.0,2002.5,0.0,1362069000.0,3354721
202127575.0,2004.25,0.0,2425530900.0,3357648
124694900.0,2002.5,0.0,3491457200.0,3358154
49600400.0,2001.0,0.0,148801200.0,3359267
84210584.6154,2007.84615385,0.0,3544777800.0,3361157
177351660.0,2006.0,0.0,2660274900.0,3361925
109042100.0,2005.78947368,0.0,11303202500.0,3375559
62796400.0,2008.5,0.0,251185600.0,3376205
204700.0,2010.0,0.0,614100.0,3383870
151358500.0,2002.5,0.0,908151000.0,3389173
121844077.778,2007.66666667,0.0,8772773600.0,3392537
53652033.3333,2005.33333333,0.0,482868300.0,3401893
49042387.5,2006.125,0.0,1569356400.0,3403945
74842740.0,2007.2,0.0,1122641100.0,3405632
927669600.0,2015.0,0.0,2783008800.0,3407308
116337533.333,2009.33333333,0.0,1745063000.0,3408307
69726833.3333,2006.33333333,0.0,627541500.0,3410201
394188366.667,2009.33333333,0.0,3547695300.0,3412469
101195921.739,2005.17391304,0.0,67702861800.0,3414495
2918400.0,2013.0,0.0,8755200.0,3420163
224070400.0,1999.0,0.0,672211200.0,3422464
52449900.0,2000.0,0.0,157349700.0,3425256
57386100.0,2000.0,0.0,172158300.0,3432047
192821100.0,2015.0,0.0,1156926600.0,3434360
107156150.0,2007.5,0.0,642936900.0,3435405
67590800.0,2002.75,0.0,811089600.0,3435463
103657200.0,1993.0,0.0,310971600.0,3438626
63411200.0,2014.5,0.0,380467200.0,3440814
39884800.0,2013.0,0.0,159539200.0,3441440
100299914.286,2008.71428571,0.0,2808397600.0,3441530
926100.0,2005.0,0.0,2778300.0,3441821
101938750.0,2004.5,0.0,4200648800.0,3442123
110938200.0,2000.0,0.0,332814600.0,3443388
86370750.0,2001.5,0.0,3059312900.0,3443589
109808433.333,2005.11111111,0.0,3102992100.0,3444165
143613233.333,2005.33333333,0.0,1292519100.0,3456620
64215052.6316,2004.94736842,0.0,6945423000.0,3462545
132375100.0,2008.5,0.0,1059000800.0,3471053
5051300.0,2011.0,0.0,15153900.0,3471682
43229866.6667,2013.0,0.0,1076602800.0,3477296
130791150.0,2002.5,0.0,1569493800.0,3479539
3498600.0,2004.0,0.0,10495800.0,3482341
44700633.3333,2009.0,0.0,670509500.0,3482729
154552300.0,2016.0,0.0,463656900.0,3495929
19617400.0,1999.0,0.0,156939200.0,3497490
81475900.0,2010.28571429,0.0,1710993900.0,3497626
13328100.0,2007.5,0.0,213249600.0,3498067
61461300.0,2006.33333333,0.0,1843839000.0,3499261
177768700.0,2000.66666667,0.0,2666530500.0,3507768
60717750.0,2005.25,0.0,971484000.0,3510373
90911100.0,2005.75,0.0,727288800.0,3522269
186580466.667,2005.0,0.0,4477931200.0,3524058
53137166.6667,2005.0,0.0,478234500.0,3526238
89908400.0,2006.0,0.0,899084000.0,3529826
25454050.0,2001.0,0.0,152724300.0,3531687
146022740.0,2006.6,0.0,3359837200.0,3534783
108097400.0,2001.0,0.0,324292200.0,3535159
168165450.0,2008.0,0.0,672661800.0,3539968
26984500.0,2010.0,0.0,80953500.0,3544545
146876192.857,2009.14285714,0.0,10281333500.0,3550158
117591720.0,1997.2,0.0,5879586000.0,3553429
62325250.0,2002.0,0.0,498602000.0,3554518
79851888.2353,2007.05882353,0.0,23077195700.0,3555869
192640233.333,2008.66666667,0.0,8031858900.0,3556053
14022700.0,1999.0,0.0,56090800.0,3557700
122212166.667,2002.0,0.0,2199819000.0,3565335
56972011.1111,2005.33333333,0.0,2464125200.0,3567201
51373900.0,2003.0,0.0,154121700.0,3569663
107710400.0,2006.0,0.0,430841600.0,3574028
167296950.0,2003.5,0.0,2342157300.0,3581974
145011500.0,2006.0,0.0,1160092000.0,3582964
267932500.0,1994.0,0.0,8037975000.0,3583152
12835200.0,2007.0,0.0,38505600.0,3589524
70553984.2105,2006.42105263,0.0,5623782000.0,3591223
111112446.667,2008.2,0.0,5399712300.0,3594514
80207641.6667,2006.0,0.0,24227439600.0,3597259
115711825.0,2007.0,0.0,1851389200.0,3600438
102490506.667,2008.26666667,0.0,6149430400.0,3603665
100492533.333,1997.66666667,0.0,904432800.0,3612375
92825950.0,2010.0,0.0,556955700.0,3618874
168437250.0,2005.0,0.0,1010623500.0,3620526
68548500.0,2006.0,0.0,137097000.0,3630962
637700.0,2004.0,0.0,1913100.0,3634700
313860133.333,2014.66666667,0.0,2824741200.0,3635393
135009700.0,2005.66666667,0.0,4106149000.0,3637107
58399487.5,2007.875,0.0,1401587700.0,3644157
133316540.0,2008.4,0.0,2666330800.0,3647835
74644950.0,2013.5,0.0,597159600.0,3664755
64238385.7143,2005.71428571,0.0,2248343500.0,3665252
107272800.0,2001.0,0.0,536364000.0,3668394
77175187.5,2007.375,0.0,3704409000.0,3670260
40460900.0,2010.0,0.0,121382700.0,3671585
286700611.111,2007.0,0.0,20642444000.0,3671937
67946841.6667,2008.41666667,0.0,3272728400.0,3672775
83884366.6667,2006.06666667,0.0,12356598600.0,3673688
32779900.0,2013.0,0.0,32779900.0,3685595
52686900.0,2008.0,0.0,158060700.0,3692245
113054857.143,2012.14285714,0.0,2374152000.0,3696688
218414050.0,2013.0,0.0,6115593400.0,3697642
112448980.0,2009.8,0.0,3126245200.0,3697832
74418800.0,2003.0,0.0,297675200.0,3697937
52208571.4286,2009.07142857,0.0,5847360000.0,3698518
128377850.0,2006.8,0.0,22198143800.0,3700217
86051700.0,2003.0,0.0,258155100.0,3702921
93096955.5556,2008.33333333,0.0,2513617800.0,3707870
115125137.5,2003.625,0.0,16578019800.0,3726601
92649558.3333,2005.41666667,0.0,5558973500.0,3727276
170274150.0,2003.25,0.0,3405483000.0,3727899
4056600.0,2004.0,0.0,12169800.0,3730054
